order_id,order_date,customer_id,product_id,product_name,quantity,unit_price
ORD-00158,2025-08-19,C0031,P007,Шорты спорт,3,59.37
ORD-00158,2025-08-19,C0031,P007,Шорты спорт,5,44.41
ORD-00430,2025-08-21,C0063,P008,Носки набор,4,83.99
ORD-00286,2025-08-22,C0081,P004,Рюкзак городской,2,65.78
ORD-00286,2025-08-22,C0081,P007,Шорты спорт,5,39.87
ORD-00286,2025-08-22,C0081,P010,Сумка через плечо,3,118.35
ORD-00286,2025-08-22,C0081,P005,Кепка логотип,5,109.2
ORD-00279,2025-08-23,C0121,P008,Носки набор,1,64.3
ORD-00279,2025-08-23,C0121,P001,Футболка базовая,4,110.99
ORD-00279,2025-08-23,C0121,P005,Кепка логотип,2,58.86
ORD-00279,2025-08-23,C0121,P005,Кепка логотип,5,56.82
ORD-00394,2025-08-23,C0066,P006,Худи oversize,4,7.88
ORD-00394,2025-08-23,C0066,P003,Кроссовки run,2,58.33
ORD-00510,2025-08-23,C0114,P006,Худи oversize,5,60.6
ORD-00510,2025-08-23,C0114,P005,Кепка логотип,3,42.24
ORD-00510,2025-08-23,C0114,P010,Сумка через плечо,1,81.43
ORD-00771,2025-08-24,C0031,P004,Рюкзак городской,5,77.64
ORD-00771,2025-08-24,C0031,P008,Носки набор,3,103.71
ORD-00771,2025-08-24,C0031,P002,Джинсы slim,2,73.45
ORD-00771,2025-08-24,C0031,P001,Футболка базовая,4,66.12
ORD-00590,2025-08-25,C0129,P001,Футболка базовая,2,6.79
ORD-00590,2025-08-25,C0129,P003,Кроссовки run,2,40.92
ORD-00042,2025-08-26,C0055,P006,Худи oversize,2,32.22
ORD-00042,2025-08-26,C0055,P010,Сумка через плечо,4,98.91
ORD-00455,2025-08-26,C0176,P002,Джинсы slim,1,22.01
ORD-00455,2025-08-26,C0176,P008,Носки набор,3,64.56
ORD-00455,2025-08-26,C0176,P010,Сумка через плечо,1,23.06
ORD-00455,2025-08-26,C0176,P004,Рюкзак городской,3,33.51
ORD-00616,2025-08-26,C0120,P001,Футболка базовая,3,31.94
ORD-00616,2025-08-26,C0120,P001,Футболка базовая,2,13.26
ORD-00011,2025-08-27,C0095,P006,Худи oversize,1,77.99
ORD-00011,2025-08-27,C0095,P008,Носки набор,3,69.31
ORD-00011,2025-08-27,C0095,P006,Худи oversize,4,8.54
ORD-00011,2025-08-27,C0095,P004,Рюкзак городской,2,29.68
ORD-00458,2025-08-27,C0044,P007,Шорты спорт,5,75.56
ORD-00458,2025-08-27,C0044,P009,Куртка ветровка,2,16.44
ORD-00458,2025-08-27,C0044,P008,Носки набор,4,12.63
ORD-00609,2025-08-27,C0107,P006,Худи oversize,2,9.14
ORD-00609,2025-08-27,C0107,P006,Худи oversize,4,35.31
ORD-00609,2025-08-27,C0107,P005,Кепка логотип,3,79.65
ORD-00609,2025-08-27,C0107,P004,Рюкзак городской,3,15.72
ORD-00429,2025-08-28,C0130,P006,Худи oversize,1,20.55
ORD-00429,2025-08-28,C0130,P003,Кроссовки run,3,16.88
ORD-00429,2025-08-28,C0130,P002,Джинсы slim,1,45.41
ORD-00625,2025-08-28,C0063,P009,Куртка ветровка,3,99.48
ORD-00625,2025-08-28,C0063,P004,Рюкзак городской,5,91.65
ORD-00625,2025-08-28,C0063,P005,Кепка логотип,4,111.33
ORD-00625,2025-08-28,C0063,P002,Джинсы slim,4,34.88
ORD-00491,2025-08-29,C0135,P008,Носки набор,3,82.97
ORD-00730,2025-08-29,C0008,P005,Кепка логотип,1,13.92
ORD-00038,2025-08-30,C0105,P010,Сумка через плечо,5,7.86
ORD-00038,2025-08-30,C0105,P006,Худи oversize,3,77.91
ORD-00442,2025-08-30,C0040,P001,Футболка базовая,3,52.66
ORD-00442,2025-08-30,C0040,P007,Шорты спорт,3,41.54
ORD-00442,2025-08-30,C0040,P006,Худи oversize,1,52.71
ORD-00586,2025-08-30,C0132,P004,Рюкзак городской,5,83.28
ORD-00586,2025-08-30,C0132,P007,Шорты спорт,5,96.13
ORD-00586,2025-08-30,C0132,P004,Рюкзак городской,3,86.01
ORD-00586,2025-08-30,C0132,P007,Шорты спорт,1,92.17
ORD-00769,2025-08-30,C0095,P004,Рюкзак городской,5,60.77
ORD-00014,2025-08-31,C0084,P004,Рюкзак городской,1,7.61
ORD-00014,2025-08-31,C0084,P002,Джинсы slim,1,88.07
ORD-00014,2025-08-31,C0084,P007,Шорты спорт,3,23.55
ORD-00014,2025-08-31,C0084,P010,Сумка через плечо,3,22.52
ORD-00023,2025-09-02,C0099,P010,Сумка через плечо,1,59.45
ORD-00023,2025-09-02,C0099,P006,Худи oversize,5,43.13
ORD-00141,2025-09-03,C0100,P002,Джинсы slim,2,38.9
ORD-00141,2025-09-03,C0100,P003,Кроссовки run,2,105.82
ORD-00141,2025-09-03,C0100,P008,Носки набор,4,118.23
ORD-00141,2025-09-03,C0100,P010,Сумка через плечо,4,114.59
ORD-00180,2025-09-03,C0065,P007,Шорты спорт,5,99.44
ORD-00180,2025-09-03,C0065,P010,Сумка через плечо,3,41.98
ORD-00180,2025-09-03,C0065,P003,Кроссовки run,4,97.16
ORD-00180,2025-09-03,C0065,P002,Джинсы slim,3,107.7
ORD-00259,2025-09-03,C0102,P006,Худи oversize,5,95.49
ORD-00259,2025-09-03,C0102,P004,Рюкзак городской,5,33.37
ORD-00259,2025-09-03,C0102,P010,Сумка через плечо,4,82.97
ORD-00480,2025-09-03,C0200,P007,Шорты спорт,1,43.22
ORD-00480,2025-09-03,C0200,P009,Куртка ветровка,2,57.23
ORD-00567,2025-09-03,C0152,P004,Рюкзак городской,2,33.41
ORD-00567,2025-09-03,C0152,P004,Рюкзак городской,3,39.19
ORD-00452,2025-09-04,C0034,P003,Кроссовки run,4,72.64
ORD-00452,2025-09-04,C0034,P005,Кепка логотип,2,85.19
ORD-00452,2025-09-04,C0034,P006,Худи oversize,3,28.88
ORD-00712,2025-09-04,C0031,P009,Куртка ветровка,4,88.27
ORD-00712,2025-09-04,C0031,P004,Рюкзак городской,1,85.93
ORD-00712,2025-09-04,C0031,P007,Шорты спорт,5,32.9
ORD-00675,2025-09-05,C0015,P001,Футболка базовая,5,63.8
ORD-00675,2025-09-05,C0015,P001,Футболка базовая,3,19.65
ORD-00708,2025-09-06,C0199,P007,Шорты спорт,4,41.47
ORD-00708,2025-09-06,C0199,P007,Шорты спорт,4,60.37
ORD-00708,2025-09-06,C0199,P006,Худи oversize,3,15.36
ORD-00727,2025-09-06,C0025,P005,Кепка логотип,4,106.44
ORD-00727,2025-09-06,C0025,P009,Куртка ветровка,1,71.04
ORD-00727,2025-09-06,C0025,P002,Джинсы slim,3,83.9
ORD-00754,2025-09-07,C0036,P007,Шорты спорт,5,13.48
ORD-00754,2025-09-07,C0036,P005,Кепка логотип,1,19.14
ORD-00007,2025-09-08,C0096,P003,Кроссовки run,3,55.27
ORD-00007,2025-09-08,C0096,P007,Шорты спорт,1,85.53
ORD-00528,2025-09-08,C0188,P006,Худи oversize,3,35.88
ORD-00528,2025-09-08,C0188,P009,Куртка ветровка,1,85.34
ORD-00528,2025-09-08,C0188,P003,Кроссовки run,5,8.26
ORD-00528,2025-09-08,C0188,P003,Кроссовки run,4,111.6
ORD-00729,2025-09-08,C0032,P004,Рюкзак городской,5,37.34
ORD-00729,2025-09-08,C0032,P001,Футболка базовая,1,21.36
ORD-00252,2025-09-09,C0033,P007,Шорты спорт,3,111.18
ORD-00252,2025-09-09,C0033,P001,Футболка базовая,2,88.93
ORD-00309,2025-09-09,C0098,P002,Джинсы slim,2,84.07
ORD-00309,2025-09-09,C0098,P002,Джинсы slim,1,37.96
ORD-00644,2025-09-09,C0016,P010,Сумка через плечо,2,66.85
ORD-00644,2025-09-09,C0016,P004,Рюкзак городской,3,59.51
ORD-00724,2025-09-09,C0196,P006,Худи oversize,2,5.11
ORD-00794,2025-09-09,C0122,P010,Сумка через плечо,5,69.77
ORD-00794,2025-09-09,C0122,P009,Куртка ветровка,2,7.62
ORD-00794,2025-09-09,C0122,P009,Куртка ветровка,4,99.93
ORD-00794,2025-09-09,C0122,P003,Кроссовки run,3,23.94
ORD-00390,2025-09-10,C0008,P010,Сумка через плечо,3,94.87
ORD-00390,2025-09-10,C0008,P002,Джинсы slim,2,6.43
ORD-00390,2025-09-10,C0008,P009,Куртка ветровка,3,63.33
ORD-00390,2025-09-10,C0008,P001,Футболка базовая,3,44.07
ORD-00533,2025-09-10,C0185,P009,Куртка ветровка,4,69.12
ORD-00533,2025-09-10,C0185,P006,Худи oversize,5,33.51
ORD-00054,2025-09-11,C0184,P010,Сумка через плечо,4,15.94
ORD-00493,2025-09-12,C0001,P006,Худи oversize,4,34.59
ORD-00508,2025-09-12,C0003,P009,Куртка ветровка,2,31.23
ORD-00508,2025-09-12,C0003,P005,Кепка логотип,1,92.79
ORD-00197,2025-09-13,C0020,P002,Джинсы slim,1,76.25
ORD-00197,2025-09-13,C0020,P002,Джинсы slim,3,103.02
ORD-00197,2025-09-13,C0020,P002,Джинсы slim,5,99.28
ORD-00197,2025-09-13,C0020,P008,Носки набор,4,119.62
ORD-00019,2025-09-14,C0041,P004,Рюкзак городской,5,25.33
ORD-00019,2025-09-14,C0041,P006,Худи oversize,3,92.23
ORD-00019,2025-09-14,C0041,P009,Куртка ветровка,3,54.69
ORD-00752,2025-09-14,C0060,P009,Куртка ветровка,1,52.61
ORD-00752,2025-09-14,C0060,P009,Куртка ветровка,4,109.53
ORD-00010,2025-09-15,C0112,P006,Худи oversize,3,21.08
ORD-00010,2025-09-15,C0112,P003,Кроссовки run,1,81.87
ORD-00211,2025-09-15,C0061,P009,Куртка ветровка,1,64.85
ORD-00211,2025-09-15,C0061,P001,Футболка базовая,3,84.36
ORD-00211,2025-09-15,C0061,P005,Кепка логотип,3,81.86
ORD-00222,2025-09-15,C0092,P009,Куртка ветровка,2,46.58
ORD-00222,2025-09-15,C0092,P002,Джинсы slim,2,15.32
ORD-00468,2025-09-15,C0183,P004,Рюкзак городской,1,78.09
ORD-00598,2025-09-15,C0004,P009,Куртка ветровка,1,82.73
ORD-00598,2025-09-15,C0004,P001,Футболка базовая,2,114.16
ORD-00045,2025-09-16,C0012,P002,Джинсы slim,5,72.98
ORD-00447,2025-09-16,C0026,P002,Джинсы slim,5,76.03
ORD-00464,2025-09-16,C0050,P006,Худи oversize,2,31.99
ORD-00766,2025-09-17,C0069,P006,Худи oversize,1,83.49
ORD-00766,2025-09-17,C0069,P005,Кепка логотип,2,18.87
ORD-00766,2025-09-17,C0069,P003,Кроссовки run,3,49.55
ORD-00766,2025-09-17,C0069,P010,Сумка через плечо,5,42.26
ORD-00431,2025-09-18,C0108,P010,Сумка через плечо,3,101.12
ORD-00431,2025-09-18,C0108,P004,Рюкзак городской,4,90.08
ORD-00431,2025-09-18,C0108,P001,Футболка базовая,2,102.36
ORD-00657,2025-09-18,C0121,P002,Джинсы slim,5,34.41
ORD-00657,2025-09-18,C0121,P006,Худи oversize,4,8.77
ORD-00657,2025-09-18,C0121,P010,Сумка через плечо,3,93.89
ORD-00657,2025-09-18,C0121,P008,Носки набор,4,24.76
ORD-00689,2025-09-18,C0149,P002,Джинсы slim,4,94.15
ORD-00131,2025-09-19,C0197,P005,Кепка логотип,5,6.43
ORD-00602,2025-09-19,C0094,P009,Куртка ветровка,3,117.06
ORD-00602,2025-09-19,C0094,P003,Кроссовки run,1,118.49
ORD-00602,2025-09-19,C0094,P001,Футболка базовая,5,111.83
ORD-00615,2025-09-19,C0040,P001,Футболка базовая,4,11.3
ORD-00615,2025-09-19,C0040,P003,Кроссовки run,4,61.75
ORD-00615,2025-09-19,C0040,P002,Джинсы slim,5,15.04
ORD-00645,2025-09-19,C0117,P001,Футболка базовая,3,13.18
ORD-00792,2025-09-19,C0083,P005,Кепка логотип,3,10.93
ORD-00792,2025-09-19,C0083,P009,Куртка ветровка,5,52.56
ORD-00792,2025-09-19,C0083,P006,Худи oversize,4,52.88
ORD-00020,2025-09-20,C0062,P002,Джинсы slim,3,79.73
ORD-00020,2025-09-20,C0062,P007,Шорты спорт,1,52.82
ORD-00020,2025-09-20,C0062,P008,Носки набор,1,61.81
ORD-00167,2025-09-20,C0196,P004,Рюкзак городской,3,7.67
ORD-00167,2025-09-20,C0196,P007,Шорты спорт,3,105.64
ORD-00167,2025-09-20,C0196,P005,Кепка логотип,5,56.05
ORD-00096,2025-09-21,C0125,P005,Кепка логотип,5,18.12
ORD-00096,2025-09-21,C0125,P006,Худи oversize,4,55.61
ORD-00096,2025-09-21,C0125,P007,Шорты спорт,3,80.22
ORD-00096,2025-09-21,C0125,P005,Кепка логотип,5,118.23
ORD-00223,2025-09-22,C0016,P008,Носки набор,4,112.03
ORD-00223,2025-09-22,C0016,P005,Кепка логотип,5,9.05
ORD-00223,2025-09-22,C0016,P007,Шорты спорт,2,28.67
ORD-00580,2025-09-22,C0159,P007,Шорты спорт,2,26.73
ORD-00580,2025-09-22,C0159,P001,Футболка базовая,5,63.74
ORD-00652,2025-09-22,C0122,P010,Сумка через плечо,2,64.7
ORD-00652,2025-09-22,C0122,P010,Сумка через плечо,1,106.73
ORD-00652,2025-09-22,C0122,P007,Шорты спорт,1,16.77
ORD-00652,2025-09-22,C0122,P007,Шорты спорт,2,97.72
ORD-00258,2025-09-23,C0012,P002,Джинсы slim,3,90.65
ORD-00258,2025-09-23,C0012,P001,Футболка базовая,5,91.18
ORD-00258,2025-09-23,C0012,P007,Шорты спорт,2,18.55
ORD-00258,2025-09-23,C0012,P010,Сумка через плечо,2,62.83
ORD-00513,2025-09-23,C0116,P005,Кепка логотип,2,116.12
ORD-00513,2025-09-23,C0116,P005,Кепка логотип,2,62.15
ORD-00513,2025-09-23,C0116,P008,Носки набор,5,8.05
ORD-00059,2025-09-24,C0084,P008,Носки набор,2,43.37
ORD-00059,2025-09-24,C0084,P007,Шорты спорт,4,92.69
ORD-00059,2025-09-24,C0084,P009,Куртка ветровка,4,46.88
ORD-00059,2025-09-24,C0084,P003,Кроссовки run,3,23.13
ORD-00579,2025-09-24,C0195,P003,Кроссовки run,3,96.52
ORD-00697,2025-09-24,C0085,P005,Кепка логотип,2,116.48
ORD-00697,2025-09-24,C0085,P004,Рюкзак городской,4,22.4
ORD-00697,2025-09-24,C0085,P002,Джинсы slim,3,80.73
ORD-00134,2025-09-25,C0130,P005,Кепка логотип,3,90.3
ORD-00134,2025-09-25,C0130,P007,Шорты спорт,4,95.04
ORD-00380,2025-09-25,C0076,P010,Сумка через плечо,3,43.94
ORD-00380,2025-09-25,C0076,P008,Носки набор,3,104.37
ORD-00380,2025-09-25,C0076,P001,Футболка базовая,4,64.77
ORD-00576,2025-09-25,C0037,P010,Сумка через плечо,5,91.75
ORD-00576,2025-09-25,C0037,P009,Куртка ветровка,5,100.72
ORD-00576,2025-09-25,C0037,P004,Рюкзак городской,4,97.21
ORD-00576,2025-09-25,C0037,P009,Куртка ветровка,5,59.65
ORD-00070,2025-09-26,C0004,P001,Футболка базовая,4,117.72
ORD-00070,2025-09-26,C0004,P008,Носки набор,4,11.27
ORD-00260,2025-09-26,C0051,P008,Носки набор,1,96.45
ORD-00260,2025-09-26,C0051,P005,Кепка логотип,5,88.01
ORD-00260,2025-09-26,C0051,P009,Куртка ветровка,5,118.18
ORD-00361,2025-09-26,C0086,P007,Шорты спорт,2,47.5
ORD-00036,2025-09-27,C0087,P006,Худи oversize,5,50.72
ORD-00061,2025-09-27,C0077,P008,Носки набор,1,112.66
ORD-00065,2025-09-27,C0157,P002,Джинсы slim,2,106.11
ORD-00065,2025-09-27,C0157,P010,Сумка через плечо,4,101.24
ORD-00065,2025-09-27,C0157,P003,Кроссовки run,1,119.9
ORD-00249,2025-09-27,C0168,P003,Кроссовки run,4,70.68
ORD-00249,2025-09-27,C0168,P001,Футболка базовая,2,9.44
ORD-00249,2025-09-27,C0168,P010,Сумка через плечо,2,64.68
ORD-00249,2025-09-27,C0168,P003,Кроссовки run,4,15.24
ORD-00145,2025-09-28,C0060,P004,Рюкзак городской,5,92.4
ORD-00145,2025-09-28,C0060,P005,Кепка логотип,1,28.78
ORD-00145,2025-09-28,C0060,P008,Носки набор,4,18.88
ORD-00145,2025-09-28,C0060,P010,Сумка через плечо,2,16.55
ORD-00302,2025-09-28,C0141,P002,Джинсы slim,5,59.33
ORD-00302,2025-09-28,C0141,P008,Носки набор,3,40.9
ORD-00302,2025-09-28,C0141,P010,Сумка через плечо,5,89.31
ORD-00325,2025-09-28,C0008,P005,Кепка логотип,3,32.42
ORD-00325,2025-09-28,C0008,P002,Джинсы slim,4,20.04
ORD-00325,2025-09-28,C0008,P008,Носки набор,2,112.74
ORD-00420,2025-09-28,C0062,P002,Джинсы slim,2,107.68
ORD-00006,2025-09-29,C0083,P010,Сумка через плечо,2,59.0
ORD-00006,2025-09-29,C0083,P008,Носки набор,1,19.94
ORD-00278,2025-09-29,C0170,P005,Кепка логотип,3,92.45
ORD-00278,2025-09-29,C0170,P010,Сумка через плечо,3,62.41
ORD-00278,2025-09-29,C0170,P001,Футболка базовая,4,111.72
ORD-00278,2025-09-29,C0170,P010,Сумка через плечо,3,65.8
ORD-00545,2025-09-29,C0100,P009,Куртка ветровка,4,36.98
ORD-00545,2025-09-29,C0100,P007,Шорты спорт,3,86.34
ORD-00559,2025-09-29,C0177,P010,Сумка через плечо,2,37.99
ORD-00559,2025-09-29,C0177,P005,Кепка логотип,2,62.64
ORD-00655,2025-09-29,C0041,P007,Шорты спорт,2,56.68
ORD-00655,2025-09-29,C0041,P004,Рюкзак городской,2,70.27
ORD-00655,2025-09-29,C0041,P002,Джинсы slim,1,83.08
ORD-00655,2025-09-29,C0041,P002,Джинсы slim,2,117.23
ORD-00371,2025-09-30,C0060,P004,Рюкзак городской,3,83.42
ORD-00371,2025-09-30,C0060,P010,Сумка через плечо,5,52.94
ORD-00371,2025-09-30,C0060,P010,Сумка через плечо,1,61.02
ORD-00371,2025-09-30,C0060,P006,Худи oversize,2,32.22
ORD-00459,2025-09-30,C0049,P001,Футболка базовая,5,23.44
ORD-00459,2025-09-30,C0049,P006,Худи oversize,2,95.95
ORD-00654,2025-09-30,C0047,P007,Шорты спорт,1,56.61
ORD-00737,2025-09-30,C0054,P007,Шорты спорт,4,43.71
ORD-00737,2025-09-30,C0054,P001,Футболка базовая,4,34.82
ORD-00737,2025-09-30,C0054,P009,Куртка ветровка,1,52.15
ORD-00737,2025-09-30,C0054,P007,Шорты спорт,1,110.36
ORD-00288,2025-10-01,C0085,P006,Худи oversize,1,26.7
ORD-00288,2025-10-01,C0085,P006,Худи oversize,5,56.32
ORD-00793,2025-10-01,C0188,P003,Кроссовки run,5,92.27
ORD-00793,2025-10-01,C0188,P005,Кепка логотип,5,46.9
ORD-00793,2025-10-01,C0188,P004,Рюкзак городской,1,68.9
ORD-00793,2025-10-01,C0188,P010,Сумка через плечо,1,79.0
ORD-00041,2025-10-02,C0121,P005,Кепка логотип,1,53.98
ORD-00041,2025-10-02,C0121,P004,Рюкзак городской,1,104.76
ORD-00161,2025-10-02,C0132,P004,Рюкзак городской,2,47.13
ORD-00186,2025-10-02,C0152,P004,Рюкзак городской,1,25.16
ORD-00237,2025-10-02,C0072,P005,Кепка логотип,5,36.44
ORD-00237,2025-10-02,C0072,P002,Джинсы slim,2,19.64
ORD-00237,2025-10-02,C0072,P004,Рюкзак городской,4,86.08
ORD-00237,2025-10-02,C0072,P006,Худи oversize,1,60.33
ORD-00705,2025-10-02,C0118,P006,Худи oversize,5,19.03
ORD-00705,2025-10-02,C0118,P009,Куртка ветровка,3,39.54
ORD-00705,2025-10-02,C0118,P002,Джинсы slim,4,39.33
ORD-00705,2025-10-02,C0118,P005,Кепка логотип,4,33.21
ORD-00605,2025-10-04,C0141,P006,Худи oversize,1,81.88
ORD-00641,2025-10-04,C0142,P008,Носки набор,4,65.83
ORD-00748,2025-10-04,C0032,P005,Кепка логотип,1,58.2
ORD-00002,2025-10-05,C0103,P009,Куртка ветровка,3,47.64
ORD-00316,2025-10-06,C0154,P006,Худи oversize,4,111.85
ORD-00316,2025-10-06,C0154,P010,Сумка через плечо,5,9.87
ORD-00316,2025-10-06,C0154,P004,Рюкзак городской,3,67.9
ORD-00316,2025-10-06,C0154,P006,Худи oversize,1,43.67
ORD-00343,2025-10-06,C0092,P009,Куртка ветровка,2,111.07
ORD-00343,2025-10-06,C0092,P005,Кепка логотип,5,18.11
ORD-00569,2025-10-06,C0064,P001,Футболка базовая,3,52.96
ORD-00569,2025-10-06,C0064,P002,Джинсы slim,4,11.59
ORD-00569,2025-10-06,C0064,P009,Куртка ветровка,2,109.46
ORD-00569,2025-10-06,C0064,P003,Кроссовки run,3,83.14
ORD-00706,2025-10-06,C0147,P006,Худи oversize,3,93.94
ORD-00035,2025-10-07,C0117,P002,Джинсы slim,5,87.27
ORD-00035,2025-10-07,C0117,P009,Куртка ветровка,1,20.07
ORD-00170,2025-10-07,C0022,P007,Шорты спорт,3,32.63
ORD-00170,2025-10-07,C0022,P007,Шорты спорт,4,38.27
ORD-00470,2025-10-07,C0078,P003,Кроссовки run,5,58.01
ORD-00470,2025-10-07,C0078,P004,Рюкзак городской,4,110.65
ORD-00470,2025-10-07,C0078,P008,Носки набор,2,106.95
ORD-00229,2025-10-08,C0145,P002,Джинсы slim,4,26.61
ORD-00229,2025-10-08,C0145,P010,Сумка через плечо,5,62.23
ORD-00229,2025-10-08,C0145,P002,Джинсы slim,3,63.44
ORD-00229,2025-10-08,C0145,P006,Худи oversize,5,119.4
ORD-00385,2025-10-10,C0191,P009,Куртка ветровка,4,11.13
ORD-00385,2025-10-10,C0191,P003,Кроссовки run,3,112.76
ORD-00522,2025-10-10,C0179,P006,Худи oversize,1,9.45
ORD-00233,2025-10-11,C0135,P010,Сумка через плечо,4,53.88
ORD-00233,2025-10-11,C0135,P004,Рюкзак городской,4,63.16
ORD-00233,2025-10-11,C0135,P009,Куртка ветровка,1,57.87
ORD-00233,2025-10-11,C0135,P008,Носки набор,3,90.7
ORD-00018,2025-10-12,C0158,P008,Носки набор,2,16.08
ORD-00018,2025-10-12,C0158,P005,Кепка логотип,5,57.41
ORD-00193,2025-10-12,C0035,P009,Куртка ветровка,1,59.75
ORD-00193,2025-10-12,C0035,P005,Кепка логотип,5,11.84
ORD-00193,2025-10-12,C0035,P010,Сумка через плечо,2,72.36
ORD-00193,2025-10-12,C0035,P003,Кроссовки run,3,83.15
ORD-00208,2025-10-15,C0177,P010,Сумка через плечо,2,69.98
ORD-00208,2025-10-15,C0177,P001,Футболка базовая,2,23.47
ORD-00208,2025-10-15,C0177,P005,Кепка логотип,4,62.11
ORD-00208,2025-10-15,C0177,P003,Кроссовки run,3,116.02
ORD-00357,2025-10-15,C0105,P005,Кепка логотип,2,108.28
ORD-00357,2025-10-15,C0105,P006,Худи oversize,4,14.06
ORD-00357,2025-10-15,C0105,P010,Сумка через плечо,2,25.78
ORD-00532,2025-10-15,C0013,P003,Кроссовки run,5,44.36
ORD-00532,2025-10-15,C0013,P003,Кроссовки run,4,51.3
ORD-00532,2025-10-15,C0013,P004,Рюкзак городской,1,65.8
ORD-00532,2025-10-15,C0013,P007,Шорты спорт,1,106.02
ORD-00703,2025-10-15,C0093,P002,Джинсы slim,3,52.34
ORD-00731,2025-10-15,C0175,P010,Сумка через плечо,5,92.41
ORD-00731,2025-10-15,C0175,P001,Футболка базовая,2,119.64
ORD-00731,2025-10-15,C0175,P008,Носки набор,2,37.83
ORD-00176,2025-10-16,C0096,P003,Кроссовки run,4,17.86
ORD-00176,2025-10-16,C0096,P008,Носки набор,5,25.28
ORD-00176,2025-10-16,C0096,P002,Джинсы slim,3,68.5
ORD-00176,2025-10-16,C0096,P003,Кроссовки run,3,83.91
ORD-00540,2025-10-17,C0078,P005,Кепка логотип,2,116.18
ORD-00540,2025-10-17,C0078,P009,Куртка ветровка,3,56.42
ORD-00541,2025-10-17,C0111,P005,Кепка логотип,2,54.72
ORD-00541,2025-10-17,C0111,P006,Худи oversize,5,109.54
ORD-00556,2025-10-17,C0118,P004,Рюкзак городской,5,97.08
ORD-00556,2025-10-17,C0118,P010,Сумка через плечо,2,60.68
ORD-00556,2025-10-17,C0118,P008,Носки набор,4,38.65
ORD-00177,2025-10-18,C0131,P010,Сумка через плечо,1,64.39
ORD-00797,2025-10-18,C0111,P001,Футболка базовая,4,29.59
ORD-00797,2025-10-18,C0111,P005,Кепка логотип,4,117.31
ORD-00797,2025-10-18,C0111,P010,Сумка через плечо,1,25.15
ORD-00136,2025-10-19,C0001,P005,Кепка логотип,4,7.66
ORD-00428,2025-10-19,C0031,P003,Кроссовки run,4,45.79
ORD-00068,2025-10-20,C0058,P003,Кроссовки run,1,97.11
ORD-00068,2025-10-20,C0058,P010,Сумка через плечо,5,93.79
ORD-00068,2025-10-20,C0058,P009,Куртка ветровка,4,101.37
ORD-00068,2025-10-20,C0058,P005,Кепка логотип,1,28.2
ORD-00100,2025-10-20,C0182,P002,Джинсы slim,4,103.68
ORD-00383,2025-10-20,C0161,P002,Джинсы slim,5,115.3
ORD-00383,2025-10-20,C0161,P007,Шорты спорт,1,10.86
ORD-00383,2025-10-20,C0161,P005,Кепка логотип,5,106.62
ORD-00693,2025-10-20,C0167,P004,Рюкзак городской,4,70.25
ORD-00040,2025-10-21,C0127,P009,Куртка ветровка,1,17.55
ORD-00040,2025-10-21,C0127,P003,Кроссовки run,5,96.63
ORD-00040,2025-10-21,C0127,P005,Кепка логотип,2,66.04
ORD-00040,2025-10-21,C0127,P008,Носки набор,4,104.79
ORD-00566,2025-10-21,C0130,P008,Носки набор,1,98.82
ORD-00566,2025-10-21,C0130,P007,Шорты спорт,1,10.96
ORD-00200,2025-10-22,C0161,P004,Рюкзак городской,3,61.77
ORD-00200,2025-10-22,C0161,P003,Кроссовки run,5,48.78
ORD-00200,2025-10-22,C0161,P009,Куртка ветровка,2,72.25
ORD-00200,2025-10-22,C0161,P005,Кепка логотип,1,41.92
ORD-00326,2025-10-22,C0046,P002,Джинсы slim,4,87.06
ORD-00326,2025-10-22,C0046,P007,Шорты спорт,5,44.28
ORD-00326,2025-10-22,C0046,P006,Худи oversize,1,64.7
ORD-00487,2025-10-22,C0025,P002,Джинсы slim,3,13.08
ORD-00487,2025-10-22,C0025,P004,Рюкзак городской,5,110.34
ORD-00558,2025-10-22,C0053,P005,Кепка логотип,5,104.99
ORD-00250,2025-10-23,C0029,P004,Рюкзак городской,4,47.73
ORD-00250,2025-10-23,C0029,P003,Кроссовки run,1,27.48
ORD-00507,2025-10-23,C0062,P006,Худи oversize,1,14.12
ORD-00507,2025-10-23,C0062,P001,Футболка базовая,1,13.25
ORD-00671,2025-10-24,C0158,P009,Куртка ветровка,4,99.79
ORD-00676,2025-10-24,C0004,P007,Шорты спорт,3,31.94
ORD-00172,2025-10-25,C0115,P004,Рюкзак городской,1,43.65
ORD-00474,2025-10-25,C0020,P001,Футболка базовая,5,43.81
ORD-00474,2025-10-25,C0020,P001,Футболка базовая,4,75.01
ORD-00474,2025-10-25,C0020,P008,Носки набор,2,30.52
ORD-00474,2025-10-25,C0020,P003,Кроссовки run,1,80.82
ORD-00544,2025-10-25,C0150,P004,Рюкзак городской,2,103.23
ORD-00544,2025-10-25,C0150,P010,Сумка через плечо,3,70.61
ORD-00544,2025-10-25,C0150,P004,Рюкзак городской,1,79.16
ORD-00544,2025-10-25,C0150,P010,Сумка через плечо,4,70.22
ORD-00153,2025-10-26,C0149,P005,Кепка логотип,5,110.88
ORD-00153,2025-10-26,C0149,P002,Джинсы slim,4,10.76
ORD-00520,2025-10-27,C0039,P007,Шорты спорт,3,82.27
ORD-00298,2025-10-28,C0088,P007,Шорты спорт,5,7.05
